,main_categ,sub_categ,price,unit_price,product_name,extra_info
9,frukt-og-gront,okologisk-frukt-og-gront,"kr 27,20","kr 27,20 per stk",Økologisk Agurk,"Spania, 1 stk"
10,frukt-og-gront,okologisk-frukt-og-gront,"kr 27,30","kr 218,40 per kg",Økologisk Rød Paprika,"Spania, 1 stk"
11,frukt-og-gront,okologisk-frukt-og-gront,"kr 28,70","kr 32,99 per kg",Økologiske Bananer,"Max Havelaar, Ecuador, 4 stk"
12,frukt-og-gront,okologisk-frukt-og-gront,"kr 43,50","kr 87,00 per kg","Økologisk Kiwi,  4-5 stk","Italia, ca. 500 g"
13,frukt-og-gront,okologisk-frukt-og-gront,"kr 49,10","kr 169,31 per kg",Økologisk Lime 2/3 stk,"Brasil, 250 g"
14,frukt-og-gront,okologisk-frukt-og-gront,"kr 35,80","kr 162,73 per kg",Økologiske Sitroner,"Spania, 2 stk"
15,frukt-og-gront,okologisk-frukt-og-gront,"kr 54,90","kr 39,21 per kg",Økologisk Ananas,"Elfenbenkysten, 1 stk"
16,frukt-og-gront,okologisk-frukt-og-gront,"kr 47,80","kr 47,80 per kg",Økologiske Appelsiner,"Spania, 1 kg"
17,frukt-og-gront,okologisk-frukt-og-gront,"kr 41,90","kr 83,80 per kg",Økologiske Klementiner,"Spania, 500 g"
18,frukt-og-gront,okologisk-frukt-og-gront,"kr 36,00","kr 72,00 per kg",Røde Epler Gala 2-3 stk,"Økologisk, Italia, 500 g"
19,frukt-og-gront,okologisk-frukt-og-gront,"kr 47,40","kr 94,80 per kg","Økologiske Pærer, Conference","3-4 stk Frankrike, 500 g"
20,frukt-og-gront,okologisk-frukt-og-gront,"kr 66,60","kr 44,40 per kg",Økologiske Poteter Uvasket,"Hassel/Folva, Norge, 1,5 kg"
21,frukt-og-gront,okologisk-frukt-og-gront,"kr 65,30","kr 130,60 per kg",Økologisk Søtpotet,"Portugal, ca. 500 g"
22,frukt-og-gront,okologisk-frukt-og-gront,"kr 30,40","kr 202,67 per kg",Økologisk Hvitløk,"Spania, 3 stk"
23,frukt-og-gront,okologisk-frukt-og-gront,"kr 25,30","kr 50,60 per kg",Økologisk Gul Løk,"Nederland, 500 g"
24,frukt-og-gront,okologisk-frukt-og-gront,"kr 35,50","kr 71,00 per kg",Økologisk Rødløk,"Nederland, 500 g"
25,frukt-og-gront,okologisk-frukt-og-gront,"kr 25,80","kr 143,33 per kg",Økologisk Squash,"Spania, 1 stk"
26,frukt-og-gront,okologisk-frukt-og-gront,"kr 34,80","kr 34,80 per stk",Økologisk Stangselleri,"Spania, 1 stk"
27,frukt-og-gront,okologisk-frukt-og-gront,"kr 43,50","kr 580,00 per kg",Økologisk Babyleaf Miks,"Italia, 1 stk"
28,frukt-og-gront,okologisk-frukt-og-gront,"kr 38,20","kr 382,00 per kg",Økologiske Soltørkede Tomater,100 g
29,frukt-og-gront,okologisk-frukt-og-gront,"kr 36,70","kr 36,70 per stk",Økologisk Isbergsalat,"Italia, 1 stk"
30,frukt-og-gront,okologisk-frukt-og-gront,"kr 21,70","kr 217,00 per kg",Økologisk Ingefær,"Peru, 100 g"
0,frukt-og-gront,poteter,"kr 16,80","kr 33,60 per kg",Søtpotet i Beger,"Spania, 500 g"
1,frukt-og-gront,poteter,"kr 54,40","kr 21,76 per kg",Norske poteter,"Solist/ Folva/ Fakse, 2,5 kg"
2,frukt-og-gront,poteter,"kr 65,30","kr 130,60 per kg",Økologisk Søtpotet,"Portugal, ca. 500 g"
3,frukt-og-gront,poteter,"kr 31,90","kr 31,90 per kg",Juno/Nansen,"Norge, 1 kg"
4,frukt-og-gront,poteter,"kr 54,20","kr 21,68 per kg",Juno/Nansen,"Norge, 2,5 kg"
5,frukt-og-gront,poteter,"kr 76,40","kr 30,56 per kg",Franske Gourmetpoteter,"Jazzy, Frankrike, 2,5 kg"
6,frukt-og-gront,poteter,"kr 73,40","kr 48,93 per kg",Potet Amandine,"Frankrike, 1,5 kg"
7,frukt-og-gront,poteter,"kr 66,60","kr 44,40 per kg",Økologiske Poteter Uvasket,"Hassel/Folva, Norge, 1,5 kg"
8,frukt-og-gront,poteter,"kr 111,30","kr 37,10 per kg","Poteter uten Skall, Ferdig Kokt","Danmark, 3 kg"
9,frukt-og-gront,poteter,"kr 14,90","kr 39,73 per kg",Bakepotet,"Colomba, Frankrike, 1 stk"
10,frukt-og-gront,poteter,"kr 36,40","kr 14,56 per kg","Poteter, Usorterte","Vår laveste pris, Norge, 2,5 kg"
11,frukt-og-gront,poteter,"kr 38,20","kr 76,40 per kg",Blå Kongo Delikatessepoteter,"Frankrike, 500 g"
12,frukt-og-gront,poteter,"kr 16,40","kr 27,33 per kg",Ferdigkokte Mandelpoteter,"Norge, 600 g"
13,frukt-og-gront,poteter,"kr 54,40","kr 54,40 per kg",Rattepoteter Petit,"Frankrike, 1 kg"
14,frukt-og-gront,poteter,"kr 32,90","kr 32,90 per kg",Norske poteter,"Solist/ Folva/ Fakse, 1 kg"
15,frukt-og-gront,poteter,"kr 49,75","kr 9,95 per kg",Mandelpoteter,"Norge, 5 kg"
16,frukt-og-gront,poteter,"kr 29,90","kr 42,71 per kg",Små Mandelpoteter,"Mandeline, 700 g"
0,frukt-og-gront,urter-og-spirer,"kr 24,90","kr 1245,00 per kg",Fersk Basilikum,"i Pose, Etiopia/ Kenya, 20 g"
1,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Koriander,"i Pose, Etiopia/ Spania, 20 g"
2,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Kruspersille,"i Beger/pose, Etiopia/ Norsk, 20 g"
3,frukt-og-gront,urter-og-spirer,"kr 19,60","kr 980,00 per kg",Fersk Gressløk,"i Pose, Etiopia, 20 g"
4,frukt-og-gront,urter-og-spirer,"kr 29,80","kr 1490,00 per kg",Fersk Bladpersille,"i Pose, Etiopia, 20 g"
5,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Kjørvel,"i Pose, Etiopia, 20 g"
6,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Dill,"i Pose, Etiopia, 20 g"
7,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Mynte,"i Pose, Etiopia, 20 g"
8,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Oregano,"i Pose, Etiopia, 20 g"
9,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Rosmarin,"i Pose, Etiopia, 20 g"
10,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Salvie,"i Pose, Etiopia, 20 g"
11,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Sitronmelisse,"i Pose, Etiopia, 20 g"
12,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Timian,"i Pose, Etiopia, 20 g"
13,frukt-og-gront,urter-og-spirer,"kr 24,80","kr 248,00 per kg",Alfalfaspirer,"Norge, 100 g"
14,frukt-og-gront,urter-og-spirer,"kr 19,80","kr 110,00 per kg",Bønnespirer,"Norge, 180 g"
15,frukt-og-gront,urter-og-spirer,"kr 33,40","kr 668,00 per kg",Sukkerertspirer,"Norge, 50 g"
16,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Fersk Estragon,"i Pose, Etiopia, 20 g"
17,frukt-og-gront,urter-og-spirer,"kr 28,20","kr 1410,00 per kg",Thai Basilikum Gourmet,"Frisk i Pose, Etiopia, 20 g"
18,frukt-og-gront,urter-og-spirer,"kr 33,30","kr 666,00 per kg",Purreløkspirer,"Norge, 50 g"
19,frukt-og-gront,urter-og-spirer,"kr 35,80","kr 358,00 per kg","Spiresnacks, Mix av Bønner, Erter & Linser","Norge, 100 g"
20,frukt-og-gront,urter-og-spirer,"kr 32,40","kr 648,00 per kg","Spiremix, Spicymix av Brocolli, Reddik, Kløver","Norge, 50 g"
21,frukt-og-gront,urter-og-spirer,"kr 30,00","kr 600,00 per kg","Taco spiremix -Brokolli, Kløver, Mungbønner","Norge, 50 g"
22,frukt-og-gront,urter-og-spirer,"kr 30,00","kr 600,00 per kg",Kløverspirer beger,"Norge, 50 g"
23,frukt-og-gront,urter-og-spirer,"kr 33,30","kr 666,00 per kg",Brokkolispirer,"Norge, 50 g"
24,frukt-og-gront,urter-og-spirer,"kr 24,80","kr 496,00 per kg",Reddikspirer,"Norge, 50 g"
0,frukt-og-gront,fro-notter-og-torket-frukt,"kr 36,20","kr 36,20 per stk",Gresskarkjerner,"Økologisk, 300 g"
1,frukt-og-gront,fro-notter-og-torket-frukt,"kr 42,90","kr 122,57 per kg",Chiafrø,"Økologisk, 350 g"
2,frukt-og-gront,fro-notter-og-torket-frukt,"kr 21,30","kr 60,86 per kg",Linfrø,"Økologisk, 350 g"
3,frukt-og-gront,fro-notter-og-torket-frukt,"kr 59,80","kr 373,75 per kg",Brente Mandler,160 g
4,frukt-og-gront,fro-notter-og-torket-frukt,"kr 51,80","kr 345,33 per kg",Svisker,"Økologisk, 150 g"
5,frukt-og-gront,fro-notter-og-torket-frukt,"kr 43,70","kr 218,50 per kg",Ferske dadler,"Israel, 200 g"
6,frukt-og-gront,fro-notter-og-torket-frukt,"kr 10,00","kr 166,67 per kg",Nøtte- og Fruktmix,60 g
7,frukt-og-gront,fro-notter-og-torket-frukt,"kr 12,80","kr 232,73 per kg",Cashewnøtter,55 g
8,frukt-og-gront,fro-notter-og-torket-frukt,"kr 44,80","kr 358,40 per kg",Polly Ovnsristede Mandler,"Småsulten, 125 g"
9,frukt-og-gront,fro-notter-og-torket-frukt,"kr 53,40","kr 152,57 per kg",Nøtti Frutti,"Uten Salt, 350 g"
10,frukt-og-gront,fro-notter-og-torket-frukt,"kr 9,90","kr 56,57 per kg",Gløggmix,175 g
11,frukt-og-gront,fro-notter-og-torket-frukt,"kr 77,80","kr 288,15 per kg",Spesial Med Havsalt,270 g
12,frukt-og-gront,fro-notter-og-torket-frukt,"kr 31,90","kr 96,67 per kg",Polly Peanøtter,330 g
13,frukt-og-gront,fro-notter-og-torket-frukt,"kr 42,40","kr 530,00 per kg",Yoghurtnøtter,80 g
14,frukt-og-gront,fro-notter-og-torket-frukt,"kr 70,80","kr 442,50 per kg",Cashew Mosambik,160 g
15,frukt-og-gront,fro-notter-og-torket-frukt,"kr 56,80","kr 378,67 per kg",Mango Tørket,150 g
16,frukt-og-gront,fro-notter-og-torket-frukt,"kr 69,40","kr 365,26 per kg",Aprikos Tørket,190 g
17,frukt-og-gront,fro-notter-og-torket-frukt,"kr 20,60","kr 82,40 per kg",Rosiner,250 g
18,frukt-og-gront,fro-notter-og-torket-frukt,"kr 28,60","kr 113,49 per kg",Rosiner,"6 x 42g, 252 g"
19,frukt-og-gront,fro-notter-og-torket-frukt,"kr 40,60","kr 81,20 per kg",Rosiner,500 g
20,frukt-og-gront,fro-notter-og-torket-frukt,"kr 51,40","kr 128,50 per kg",Svisker,400 g
21,frukt-og-gront,fro-notter-og-torket-frukt,"kr 22,40","kr 373,33 per kg",Småsulten Nøttemiks,60 g
22,frukt-og-gront,fro-notter-og-torket-frukt,"kr 38,20","kr 63,67 per kg",Nøtte- & Fruktmix,600 g
23,frukt-og-gront,fro-notter-og-torket-frukt,"kr 18,60","kr 67,64 per kg",Peanøtter,275 g
24,frukt-og-gront,fro-notter-og-torket-frukt,"kr 39,00","kr 222,86 per kg",Cashewnøtter,175 g
25,frukt-og-gront,fro-notter-og-torket-frukt,"kr 26,00","kr 148,57 per kg",Chilinøtter,175 g
26,frukt-og-gront,fro-notter-og-torket-frukt,"kr 43,20","kr 246,86 per kg",Pistasjnøtter,175 g
27,frukt-og-gront,fro-notter-og-torket-frukt,"kr 24,40","kr 97,60 per kg",Tørkede Aprikoser,250 g
28,frukt-og-gront,fro-notter-og-torket-frukt,"kr 35,50","kr 142,00 per kg",Hasselnøttkjerner,250 g
29,frukt-og-gront,fro-notter-og-torket-frukt,"kr 48,80","kr 244,00 per kg",Valnøttkjerner,200 g
30,frukt-og-gront,fro-notter-og-torket-frukt,"kr 74,00","kr 227,69 per kg",Gresskarkjerner,325 g
31,frukt-og-gront,fro-notter-og-torket-frukt,"kr 24,20","kr 242,00 per kg",Kokosflak,"Økologisk, 100 g"
32,frukt-og-gront,fro-notter-og-torket-frukt,"kr 71,00","kr 473,33 per kg",Cashewnøtter Økologisk,"Usaltet, 150 g"
33,frukt-og-gront,fro-notter-og-torket-frukt,"kr 35,60","kr 101,71 per kg",Linfrø Knuste,350 g
34,frukt-og-gront,fro-notter-og-torket-frukt,"kr 36,00","kr 240,00 per kg",Dadler,150 g
35,frukt-og-gront,fro-notter-og-torket-frukt,"kr 28,40","kr 28,40 per kg",Solsikkefrø,1 kg
36,frukt-og-gront,fro-notter-og-torket-frukt,"kr 9,90","kr 39,60 per kg",Kokosmasse,250 g
37,frukt-og-gront,fro-notter-og-torket-frukt,"kr 19,90","kr 79,60 per kg",Mandler,250 g
38,frukt-og-gront,fro-notter-og-torket-frukt,"kr 12,30","kr 24,60 per kg",Tørkede Erter Gule,500 g
39,frukt-og-gront,fro-notter-og-torket-frukt,"kr 12,30","kr 24,60 per kg",Tørkede Erter Grønne,500 g
40,frukt-og-gront,fro-notter-og-torket-frukt,"kr 44,20","kr 170,00 per kg",Tørket Tranebær,260 g
41,frukt-og-gront,fro-notter-og-torket-frukt,"kr 32,80","kr 109,33 per kg",Peanøtter,"Røstet & Saltet, 300 g"
42,frukt-og-gront,fro-notter-og-torket-frukt,"kr 79,60","kr 530,67 per kg",Hasselnøtter,"Økologisk, 150 g"
43,frukt-og-gront,fro-notter-og-torket-frukt,"kr 27,90","kr 111,60 per kg",Økologiske Rosiner,250 g
44,frukt-og-gront,fro-notter-og-torket-frukt,"kr 44,90","kr 172,69 per kg",Turmiks,"Nøtter & Sjokolade, 260 g"
45,frukt-og-gront,fro-notter-og-torket-frukt,"kr 120,10","kr 136,48 per kg",Polly Peanøtter,880 g
46,frukt-og-gront,fro-notter-og-torket-frukt,"kr 26,40","kr 160,00 per kg",Polly Peanøtter,165 g
47,frukt-og-gront,fro-notter-og-torket-frukt,"kr 20,90","kr 348,33 per kg",Småsulten Nøtter & Bær,60 g
48,frukt-og-gront,fro-notter-og-torket-frukt,"kr 20,60","kr 343,33 per kg",Småsulten Nøtter & Frukt,60 g
49,frukt-og-gront,fro-notter-og-torket-frukt,"kr 17,90","kr 78,85 per kg",Svisker,"Prima, 227 g"
50,frukt-og-gront,fro-notter-og-torket-frukt,"kr 55,40","kr 369,33 per kg",Aprikoser,"Økologisk, 150 g"
51,frukt-og-gront,fro-notter-og-torket-frukt,"kr 55,40","kr 291,58 per kg",Blansjerte Hasselnøtter,"Usaltet, 190 g"
52,frukt-og-gront,fro-notter-og-torket-frukt,"kr 255,20","kr 255,20 per kg",Cashewnøtter,"Saltet, 1 kg"
53,frukt-og-gront,fro-notter-og-torket-frukt,"kr 221,80","kr 221,80 per kg",Cashewnøtter,"Usaltet, 1 kg"
54,frukt-og-gront,fro-notter-og-torket-frukt,"kr 55,40","kr 291,58 per kg",Cashewnøtter,"Rå, Usaltet, 190 g"
55,frukt-og-gront,fro-notter-og-torket-frukt,"kr 98,40","kr 98,40 per kg",Chilinøtter,1 kg
56,frukt-og-gront,fro-notter-og-torket-frukt,"kr 55,40","kr 110,80 per kg",Hvit Quinoa,500 g
57,frukt-og-gront,fro-notter-og-torket-frukt,"kr 27,70","kr 55,40 per kg",Linfrø,500 g
58,frukt-og-gront,fro-notter-og-torket-frukt,"kr 12,80","kr 256,00 per kg",Mandler,"Saltet Og Ristet, 50 g"
59,frukt-og-gront,fro-notter-og-torket-frukt,"kr 61,10","kr 555,45 per kg",Mango,"Økologisk, 110 g"
60,frukt-og-gront,fro-notter-og-torket-frukt,"kr 54,30","kr 362,00 per kg",Tranebær,"Økologisk, 150 g"
61,frukt-og-gront,fro-notter-og-torket-frukt,"kr 27,90","kr 139,50 per kg",Røstede Peanøtter og Mandler,"Pepper & Balsamico, 200 g"
62,frukt-og-gront,fro-notter-og-torket-frukt,"kr 41,10","kr 74,73 per kg",Økologisk Basmatiris,550 g
63,frukt-og-gront,fro-notter-og-torket-frukt,"kr 33,10","kr 82,75 per kg",Økologisk Bokhvete,400 g
64,frukt-og-gront,fro-notter-og-torket-frukt,"kr 41,10","kr 137,00 per kg",Økologisk Bulgur,300 g
65,frukt-og-gront,fro-notter-og-torket-frukt,"kr 55,40","kr 426,15 per kg",Økologiske Cashewnøtter,"Rå, Usaltet, 130 g"
0,frukt-og-gront,hermetisert-frukt-og-gront,"kr 44,70","kr 37,25 per kg",Finhakkede Tomater,"3 x 400g, 1200 g"
1,frukt-og-gront,hermetisert-frukt-og-gront,"kr 15,00","kr 37,50 per kg",Grovhakkede Tomater,400 g
2,frukt-og-gront,hermetisert-frukt-og-gront,"kr 15,90","kr 39,75 per kg",Finhakkede Tomater,400 g
3,frukt-og-gront,hermetisert-frukt-og-gront,"kr 22,00","kr 55,00 per kg",Hele Tomater,400 g
4,frukt-og-gront,hermetisert-frukt-og-gront,"kr 21,00","kr 52,50 per kg",Cherry Tomater,400 g
5,frukt-og-gront,hermetisert-frukt-og-gront,"kr 34,60","kr 49,43 per kg",Petti Passata Il Delicato,700 g
6,frukt-og-gront,hermetisert-frukt-og-gront,"kr 20,70","kr 59,14 per kg",Petti Passata Il Delicato,350 g
7,frukt-og-gront,hermetisert-frukt-og-gront,"kr 44,40","kr 65,29 per kg",Tomat Passata,"Økologisk, 680 g"
8,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,90","kr 33,08 per kg",Hakkede Tomater Med Basilikum,390 g
9,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,90","kr 33,08 per kg",Hakkede Tomater Med Hvitløk,390 g
10,frukt-og-gront,hermetisert-frukt-og-gront,"kr 16,10","kr 41,28 per kg",Hakkede Tomater Med Chilli,390 g
11,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,80","kr 32,82 per kg",Passata Tomater,390 g
12,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,70","kr 32,56 per kg",Tomater Hakkede,"Økologisk, 390 g"
13,frukt-og-gront,hermetisert-frukt-og-gront,"kr 11,20","kr 28,00 per kg",Tomater Grovhakkede,400 g
14,frukt-og-gront,hermetisert-frukt-og-gront,"kr 10,40","kr 26,00 per kg",Tomater Skinnfrie,400 g
15,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,50","kr 31,25 per kg",Polpa Tomater Knuste,400 g
16,frukt-og-gront,hermetisert-frukt-og-gront,"kr 19,20","kr 48,00 per kg",Cherrytomater,400 g
17,frukt-og-gront,hermetisert-frukt-og-gront,"kr 25,80","kr 64,50 per kg",Tomater Hele,400 g
18,frukt-og-gront,hermetisert-frukt-og-gront,"kr 21,70","kr 54,25 per kg",Hakkede Tomater,"Økologisk, 400 g"
19,frukt-og-gront,hermetisert-frukt-og-gront,"kr 18,80","kr 48,21 per kg",Hakkede Tomater Naturell,390 g
20,frukt-og-gront,hermetisert-frukt-og-gront,"kr 19,80","kr 50,77 per kg",Hakkede Tomater Urter,390 g
21,frukt-og-gront,hermetisert-frukt-og-gront,"kr 8,40","kr 60,00 per kg",Tomatpuré,140 g
22,frukt-og-gront,hermetisert-frukt-og-gront,"kr 24,60","kr 123,00 per kg",Tomatpuré,"Økologisk, 200 g"
23,frukt-og-gront,hermetisert-frukt-og-gront,"kr 6,70","kr 37,22 per kg",Tomatpuré,180 g
24,frukt-og-gront,hermetisert-frukt-og-gront,"kr 31,80","kr 66,25 per kg",Mais,"3x160g, 480 g"
25,frukt-og-gront,hermetisert-frukt-og-gront,"kr 31,80","kr 99,38 per kg",Mais Økologisk,"2x160g, 320 g"
26,frukt-og-gront,hermetisert-frukt-og-gront,"kr 12,00","kr 35,29 per kg",Maiskorn,340 g
27,frukt-og-gront,hermetisert-frukt-og-gront,"kr 31,80","kr 99,38 per kg",Green Giant Kids,"2 x 160 gr, 320 g"
28,frukt-og-gront,hermetisert-frukt-og-gront,"kr 21,40","kr 56,32 per kg",Maiskorn,"Økologisk, 380 g"
29,frukt-og-gront,hermetisert-frukt-og-gront,"kr 20,00","kr 33,67 per kg",Maiskorn,"3x198g, 594 g"
30,frukt-og-gront,hermetisert-frukt-og-gront,"kr 21,00","kr 51,22 per kg",Minimais,410 g
31,frukt-og-gront,hermetisert-frukt-og-gront,"kr 27,60","kr 98,57 per kg",Soltørkede Tomater,280 g
32,frukt-og-gront,hermetisert-frukt-og-gront,"kr 62,80","kr 330,53 per kg",Sushi Ingefær,190 g
33,frukt-og-gront,hermetisert-frukt-og-gront,"kr 60,30","kr 415,86 per kg",Sushi Ginger,145 g
34,frukt-og-gront,hermetisert-frukt-og-gront,"kr 65,30","kr 186,57 per kg",Kimchi,350 g
35,frukt-og-gront,hermetisert-frukt-og-gront,"kr 13,90","kr 33,90 per kg",Tørkede Erter,410 g
36,frukt-og-gront,hermetisert-frukt-og-gront,"kr 16,30","kr 39,76 per kg",Husholdningserter,410 g
37,frukt-og-gront,hermetisert-frukt-og-gront,"kr 17,70","kr 70,80 per kg",Erter & Gulrøtter,250 g
38,frukt-og-gront,hermetisert-frukt-og-gront,"kr 22,00","kr 53,66 per kg",Brekkbønner,410 g
39,frukt-og-gront,hermetisert-frukt-og-gront,"kr 17,10","kr 40,24 per kg",Bønnespirer,425 g
40,frukt-og-gront,hermetisert-frukt-og-gront,"kr 14,00","kr 77,78 per kg",Kidneybønner,"Økologisk, 180 g"
41,frukt-og-gront,hermetisert-frukt-og-gront,"kr 26,50","kr 66,25 per kg",Røde Kidneybønner,"Økologisk, 400 g"
42,frukt-og-gront,hermetisert-frukt-og-gront,"kr 13,50","kr 32,14 per kg",Kidneybønner,420 g
43,frukt-og-gront,hermetisert-frukt-og-gront,"kr 40,80","kr 94,44 per kg",Bønner Røde Kidney,432 g
44,frukt-og-gront,hermetisert-frukt-og-gront,"kr 16,60","kr 40,49 per kg",Kidneybønner i Chili,410 g
45,frukt-og-gront,hermetisert-frukt-og-gront,"kr 36,40","kr 82,92 per kg",Bønner Chili,439 g
46,frukt-og-gront,hermetisert-frukt-og-gront,"kr 33,90","kr 77,22 per kg",Kikerter Garbanzobønner,439 g
47,frukt-og-gront,hermetisert-frukt-og-gront,"kr 15,60","kr 38,05 per kg",Kikerter,410 g
48,frukt-og-gront,hermetisert-frukt-og-gront,"kr 40,00","kr 96,39 per kg",Baked Beans,415 g
49,frukt-og-gront,hermetisert-frukt-og-gront,"kr 13,40","kr 31,53 per kg",Nora Tomatbønner,425 g
50,frukt-og-gront,hermetisert-frukt-og-gront,"kr 9,70","kr 23,10 per kg",Bønner I Tomatsaus,420 g
51,frukt-og-gront,hermetisert-frukt-og-gront,"kr 26,10","kr 93,21 per kg",Hvitløk i Urter,280 g
52,frukt-og-gront,hermetisert-frukt-og-gront,"kr 25,40","kr 68,65 per kg",Sølvløk,370 g
53,frukt-og-gront,hermetisert-frukt-og-gront,"kr 41,60","kr 48,94 per kg",Agurker Skivede,850 g
54,frukt-og-gront,hermetisert-frukt-og-gront,"kr 23,90","kr 41,21 per kg",Pariseragurker,580 g
55,frukt-og-gront,hermetisert-frukt-og-gront,"kr 32,80","kr 56,55 per kg",Agurker Hele,580 g
56,frukt-og-gront,hermetisert-frukt-og-gront,"kr 27,40","kr 74,05 per kg",Agurkmiks,370 g
57,frukt-og-gront,hermetisert-frukt-og-gront,"kr 18,20","kr 34,34 per kg",Sylteagurker,530 g
58,frukt-og-gront,hermetisert-frukt-og-gront,"kr 23,80","kr 41,03 per kg",Rødbeter Skivede,580 g
59,frukt-og-gront,hermetisert-frukt-og-gront,"kr 14,00","kr 48,28 per kg",Økologiske Kikerter,290 g
60,frukt-og-gront,hermetisert-frukt-og-gront,"kr 14,00","kr 48,28 per kg",Sorte Bønner,"Økologisk, 290 g"
61,frukt-og-gront,hermetisert-frukt-og-gront,"kr 13,30","kr 45,86 per kg",Store Hvite Bønner,"Økologisk, 290 g"
62,frukt-og-gront,hermetisert-frukt-og-gront,"kr 13,30","kr 45,86 per kg",Bønnemiks,"Økologisk, 290 g"
63,frukt-og-gront,hermetisert-frukt-og-gront,"kr 14,00","kr 77,78 per kg",Røde Linser,"Økologisk, 180 g"
64,frukt-og-gront,hermetisert-frukt-og-gront,"kr 19,80","kr 52,11 per kg",Grønne Linser,380 g
65,frukt-og-gront,hermetisert-frukt-og-gront,"kr 26,30","kr 79,70 per kg",Asparges Hele,330 g
66,frukt-og-gront,hermetisert-frukt-og-gront,"kr 17,60","kr 77,53 per kg",Bambusskudd,227 g
0,frukt-og-gront,frossen-frukt-og-gront,"kr 22,30","kr 37,17 per kg",Pommes Strips,600 g
1,frukt-og-gront,frossen-frukt-og-gront,"kr 26,60","kr 59,11 per kg",Opphøgde Poteter med Grillkrydder,450 g
2,frukt-og-gront,frossen-frukt-og-gront,"kr 30,80","kr 51,33 per kg",Potetbåter Express,600 g
3,frukt-og-gront,frossen-frukt-og-gront,"kr 31,90","kr 26,58 per kg",Pommesfrites,"1,2 kg"
4,frukt-og-gront,frossen-frukt-og-gront,"kr 29,70","kr 118,80 per kg",Jordbær,"Økologisk, 250 g"
5,frukt-og-gront,frossen-frukt-og-gront,"kr 29,50","kr 118,00 per kg",Blåbær Frosne,"Økologisk, 250 g"
6,frukt-og-gront,frossen-frukt-og-gront,"kr 31,10","kr 103,67 per kg",Mangoterninger Fryst,300 g
7,frukt-og-gront,frossen-frukt-og-gront,"kr 33,20","kr 110,67 per kg",Avokadoterninger Fryst,300 g
8,frukt-og-gront,frossen-frukt-og-gront,"kr 29,90","kr 398,67 per kg",Oppkuttet Chilli,75 g
9,frukt-og-gront,frossen-frukt-og-gront,"kr 32,90","kr 329,00 per kg",Oppkuttet Hvitløk,100 g
10,frukt-og-gront,frossen-frukt-og-gront,"kr 29,90","kr 398,67 per kg",Oppkuttet Ingefær,75 g
11,frukt-og-gront,frossen-frukt-og-gront,"kr 29,90","kr 398,67 per kg",Oppkuttet Koriander,75 g
12,frukt-og-gront,frossen-frukt-og-gront,"kr 22,70","kr 56,75 per kg",Jordbær,400 g
13,frukt-og-gront,frossen-frukt-og-gront,"kr 21,80","kr 54,50 per kg",Bringebær,400 g
14,frukt-og-gront,frossen-frukt-og-gront,"kr 30,00","kr 100,00 per kg",Norske Jordbær,300 g
15,frukt-og-gront,frossen-frukt-og-gront,"kr 18,20","kr 45,50 per kg",Skogsbærblanding,400 g
16,frukt-og-gront,frossen-frukt-og-gront,"kr 30,30","kr 75,75 per kg",Blåbær,400 g
17,frukt-og-gront,frossen-frukt-og-gront,"kr 53,30","kr 66,63 per kg",Smoothie Mix,800 g
18,frukt-og-gront,frossen-frukt-og-gront,"kr 49,20","kr 61,50 per kg","Smoothiemix Mango, Ananas & Banan",800 g
19,frukt-og-gront,frossen-frukt-og-gront,"kr 27,50","kr 68,75 per kg",Smoothie,"Grønnkål & Frukt, 400 g"
20,frukt-og-gront,frossen-frukt-og-gront,"kr 68,90","kr 81,06 per kg",Wok Classic Big Pack,850 g
21,frukt-og-gront,frossen-frukt-og-gront,"kr 27,00","kr 54,00 per kg",Familiefavoritt Grovkuttet,500 g
22,frukt-og-gront,frossen-frukt-og-gront,"kr 30,80","kr 61,60 per kg",Fullkornsris & Grønnsaker,500 g
23,frukt-og-gront,frossen-frukt-og-gront,"kr 12,80","kr 36,57 per kg",Erter,350 g
24,frukt-og-gront,frossen-frukt-og-gront,"kr 12,90","kr 28,67 per kg",Hakket Spinat,450 g
